CustomerID,Customer_Segment,Acquisition_Date,Age,Gender,Job_Category,Annual_Income,Education_Level,Marital_Status,Household_Size,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Newsletter_Subscribed,Support_Tickets,Email_Open_Rate,Social_Media_Engagement,Purchase_Date,Purchase_Hour,Season,Is_Weekend,Days_to_Next_Purchase,Churned,Churn_Risk_Score,Return_Rate,Payment_Delay_Days,Customer_Acquisition_Cost,Marketing_Channel,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,CLV_to_CAC_Ratio,Engagement_Score,Profitability_Score,Age_Group,Revenue_Tier,Seasonal_Factor,Purchase_Month,Purchase_Quarter,Purchase_Year,Days_Since_Acquisition,Acquisition_Month,Cohort_Index
C36109,VIP,2023-06-11,38,Female,Retail,50312,Bachelor,Married,4,Product_C,1,49.85,0.177,Credit Card,100,24621,0.423,43.0,Silver,3.1,1,42,0,1,0.317,0.141,2024-03-27,11,Summer,0,12,1,61.5,0.027,2,146,Email,Store,82.3,100.0,168.64,0.314,0.29,31-45,Low,0.9,3,1,2024,290,2023-06,9
C36110,Regular,2023-12-01,39,Male,IT,56902,Bachelor,Married,1,Product_A,2,303.4,0.197,Bank Transfer,2005,43231,0.142,49.3,Silver,4.0,9,13,1,0,0.779,0.011,2024-06-29,12,Winter,0,51,0,51.2,0.004,2,292,Social,Online,1610.0149999999999,1002.5,148.05,0.63,0.98,31-45,Premium,1.4,6,2,2024,211,2023-12,6
C36111,VIP,2023-09-02,39,Female,Healthcare,66863,Bachelor,Married,2,Product_D,3,22.46,0.367,PayPal,1147,10077,0.717,16.6,Bronze,1.2,7,2,0,0,0.221,0.328,2023-04-01,9,Winter,0,9,1,90.2,0.004,9,109,Social,Store,726.051,382.33,92.45,0.364,7.54,31-45,High,1.4,4,2,2023,-154,2023-09,-5
C36112,New,2023-05-15,65,Female,Healthcare,114901,Master,Single,5,Product_B,1,58.02,0.209,Bank Transfer,123,5612,0.266,3.4,Bronze,1.0,1,15,1,1,0.474,0.074,2024-11-18,19,Summer,0,22,1,95.7,0.063,3,145,Direct,Online,97.293,123.0,38.7,0.556,0.23,60+,Low,0.9,11,4,2024,553,2023-05,18
C36113,New,2023-12-15,34,Female,Other,90762,High School,Divorced,1,Product_B,2,12.5,0.343,PayPal,1732,17960,0.318,33.9,Silver,2.2,4,10,1,2,0.554,0.416,2024-12-30,11,Summer,0,91,1,74.5,0.016,0,153,Email,Online,1137.924,866.0,117.39,0.686,3.6,31-45,High,0.9,12,4,2024,381,2023-12,12
C36114,Regular,2023-10-26,50,Female,IT,25000,High School,Single,1,Product_B,2,55.81,0.424,PayPal,2416,6393,0.526,19.8,Bronze,2.6,5,11,1,0,0.391,0.16,2023-04-13,21,Winter,0,71,1,88.2,0.053,1,143,Search,Store,1391.6160000000002,1208.0,44.71,0.559,8.89,46-60,Premium,1.4,4,2,2023,-196,2023-10,-6
C36115,Regular,2023-09-25,30,Male,Healthcare,25000,Bachelor,Divorced,4,Product_B,1,141.49,0.129,Bank Transfer,2722,17557,0.328,45.7,Silver,3.0,6,1,1,0,0.366,0.1,2023-02-18,13,Winter,0,128,1,57.1,0.068,1,112,Referral,Online,2370.862,2722.0,156.76,0.539,7.97,18-30,Premium,1.4,2,1,2023,-219,2023-09,-7
C36116,New,2023-12-30,47,Male,Retail,74129,Bachelor,Married,4,Product_B,1,34.49,0.199,Credit Card,823,61207,0.172,49.2,Silver,3.3,4,68,0,2,0.743,0.334,2024-09-23,16,Fall,0,41,0,51.3,0.032,1,66,Direct,Online,659.223,823.0,927.38,0.486,2.14,46-60,Medium,1.1,9,3,2024,268,2023-12,9
C36117,VIP,2023-12-31,50,Male,IT,129326,Bachelor,Married,2,Product_C,2,38.91,0.32,PayPal,982,15256,0.239,12.6,Bronze,1.0,4,47,0,2,0.664,0.21,2024-02-22,10,Winter,0,1,1,92.4,0.026,1,50,Direct,Store,667.76,491.0,305.12,0.436,4.69,46-60,High,1.4,2,1,2024,53,2023-12,2
C36118,VIP,2023-09-06,58,Non-binary,IT,25462,Master,Widowed,1,Product_A,1,23.0,0.146,Bank Transfer,1128,7168,0.479,34.8,Silver,2.7,5,12,1,2,0.394,0.131,2024-01-05,21,Spring,0,7,0,73.3,0.128,3,70,Search,App,963.312,1128.0,102.4,0.551,7.72,46-60,High,1.2,1,1,2024,121,2023-09,4
C36119,Regular,2023-07-04,36,Non-binary,Finance,25000,Master,Single,3,Product_C,3,130.59,0.094,PayPal,882,8926,0.304,32.8,Silver,2.0,2,10,0,2,0.108,0.049,2024-09-20,17,Fall,1,1,1,75.9,0.018,0,104,Search,Phone,799.092,294.0,85.83,0.242,2.58,31-45,Medium,1.1,9,3,2024,444,2023-07,14
C36120,Regular,2023-09-29,25,Female,Finance,25000,Bachelor,Single,2,Product_D,3,217.47,0.187,Bank Transfer,250,5661,0.319,17.5,Bronze,1.7,11,1,0,0,0.495,0.225,2024-07-16,8,Spring,1,91,1,89.7,0.008,7,54,Social,App,203.25,83.33,104.83,0.415,1.48,18-30,Low,1.2,7,3,2024,291,2023-09,10
C36121,New,2023-12-29,30,Male,Manufacturing,28289,Master,Married,1,Product_C,1,200.12,0.205,PayPal,2082,5268,0.229,34.5,Silver,2.8,3,24,0,0,0.309,0.106,2023-11-07,14,Spring,0,38,0,73.7,0.068,1,108,Referral,App,1655.19,2082.0,48.78,0.311,4.41,18-30,Premium,1.2,11,4,2023,-52,2023-12,-1
C36122,Regular,2023-05-10,56,Female,IT,105307,High School,Married,2,Product_D,4,26.28,0.197,Digital Wallet,305,17283,0.334,8.2,Bronze,1.0,4,25,1,1,0.627,0.025,2024-11-10,13,Winter,1,103,1,94.2,0.111,4,145,Social,Store,244.915,76.25,119.19,0.582,0.7,46-60,Low,1.4,11,4,2024,550,2023-05,18
C36123,Regular,2023-01-28,73,Female,Healthcare,25000,Master,Single,5,Product_B,2,127.98,0.191,Digital Wallet,2539,5729,0.282,26.3,Silver,2.7,16,26,1,0,0.464,0.117,2023-11-17,20,Winter,0,98,1,83.0,0.146,2,50,Email,Store,2054.051,1269.5,114.58,0.56,14.32,60+,Premium,1.4,11,4,2023,293,2023-01,10
C36124,Regular,2023-03-28,54,Female,Education,25000,Master,Married,3,Product_C,2,63.94,0.288,Credit Card,3565,10400,0.631,58.0,Gold,5.0,4,27,1,0,0.298,0.081,2023-11-24,14,Spring,0,23,1,37.0,0.032,1,50,Direct,Online,2538.2799999999997,1782.5,208.0,0.499,44.99,46-60,Premium,1.2,11,4,2023,241,2023-03,8
C36125,New,2023-06-03,23,Male,Other,124238,Bachelor,Married,2,Product_E,1,23.64,0.024,Credit Card,3044,112566,0.378,46.8,Silver,4.2,11,9,1,1,0.269,0.087,2024-04-12,19,Fall,1,39,1,55.3,0.082,2,74,Search,Store,2970.944,3044.0,1521.16,0.502,15.55,18-30,Premium,1.1,4,2,2024,314,2023-06,10
C36126,New,2023-10-30,54,Male,IT,114063,Bachelor,Widowed,5,Product_C,1,222.44,0.331,Credit Card,1852,72277,0.338,65.7,Gold,4.4,4,24,1,1,0.476,0.324,2024-02-21,15,Fall,0,6,0,26.0,0.089,6,115,Email,Phone,1238.988,1852.0,628.5,0.627,5.44,46-60,High,1.1,2,1,2024,114,2023-10,4
C36127,Regular,2023-05-05,27,Male,IT,102742,High School,Married,5,Product_A,3,24.37,0.196,Credit Card,231,29714,0.468,25.2,Silver,1.5,7,7,0,0,0.188,0.094,2024-12-25,7,Summer,0,24,1,83.9,0.016,5,50,Social,Store,185.72400000000002,77.0,594.28,0.281,2.16,18-30,Low,0.9,12,4,2024,600,2023-05,19
C36128,New,2023-09-14,36,Female,Finance,25000,Bachelor,Single,2,Product_B,3,23.11,0.053,Digital Wallet,4006,17990,0.555,37.4,Silver,3.7,8,69,1,0,0.209,0.049,2024-03-18,11,Summer,1,32,1,69.8,0.068,1,190,Email,Online,3793.682,1335.33,94.68,0.44,11.7,31-45,Premium,0.9,3,1,2024,186,2023-09,6
C36129,Regular,2023-08-24,44,Female,Finance,183909,Bachelor,Married,7,Product_B,3,191.13,0.037,Bank Transfer,192,62612,0.11,22.3,Bronze,1.7,4,26,1,0,0.618,0.268,2023-09-01,9,Summer,1,55,1,86.4,0.017,7,226,Referral,Online,184.896,64.0,277.04,0.652,0.09,31-45,Low,0.9,9,3,2023,8,2023-08,1
C36130,Regular,2023-02-04,47,Male,Finance,41506,Bachelor,Single,2,Product_A,2,12.91,0.101,Credit Card,1130,6959,0.486,17.4,Bronze,1.4,3,7,1,1,0.203,0.125,2023-11-09,6,Fall,0,100,1,89.8,0.013,3,88,Search,Store,1015.87,565.0,79.08,0.495,6.24,46-60,High,1.1,11,4,2023,278,2023-02,9
C36131,VIP,2023-04-21,42,Male,Other,95409,Master,Single,4,Product_A,6,44.68,0.247,PayPal,511,5445,0.413,5.4,Bronze,1.0,4,65,1,1,0.087,0.222,2023-11-30,12,Summer,0,57,0,95.1,0.0,5,206,Referral,Online,384.783,85.17,26.43,0.457,1.02,31-45,Medium,0.9,11,4,2023,223,2023-04,7
C36132,New,2023-10-03,32,Male,Finance,46311,PhD,Single,4,Product_D,1,78.75,0.124,PayPal,535,15957,0.194,20.8,Bronze,1.3,2,10,1,0,0.482,0.096,2023-11-07,14,Summer,0,1,1,87.5,0.057,1,63,Social,Online,468.66,535.0,253.29,0.568,1.65,31-45,Medium,0.9,11,4,2023,35,2023-10,1
C36133,Regular,2023-11-04,57,Non-binary,IT,25000,Bachelor,Single,4,Product_B,2,35.61,0.144,Credit Card,1130,7611,0.546,34.2,Silver,2.2,2,56,1,1,0.837,0.129,2023-05-03,10,Spring,0,16,1,74.1,0.015,1,72,Social,Online,967.28,565.0,105.71,0.659,8.57,46-60,High,1.2,5,2,2023,-185,2023-11,-6
C36134,New,2023-11-03,34,Non-binary,Other,69311,PhD,Married,5,Product_A,1,42.8,0.301,Credit Card,649,8411,0.373,13.7,Bronze,1.3,1,4,1,0,0.248,0.156,2024-07-25,11,Spring,0,8,1,91.9,0.105,4,92,Referral,Online,453.65100000000007,649.0,91.42,0.519,2.63,31-45,Medium,1.2,7,3,2024,265,2023-11,8
C36135,Regular,2023-03-14,60,Male,Manufacturing,25000,High School,Married,4,Product_B,1,55.35,0.324,Credit Card,2157,7345,0.212,21.6,Bronze,2.4,2,40,1,1,0.256,0.012,2023-07-08,14,Spring,0,15,1,86.9,0.047,5,103,Email,Store,1458.1319999999998,2157.0,71.31,0.458,4.44,46-60,Premium,1.2,7,3,2023,116,2023-03,4
C36136,New,2023-08-23,21,Non-binary,Finance,40640,Bachelor,Single,3,Product_A,2,101.35,0.445,PayPal,1489,23866,0.369,36.8,Silver,2.3,1,1,1,1,0.601,0.081,2024-09-03,11,Spring,0,12,0,70.7,0.013,6,225,Social,Online,826.3949999999999,744.5,106.07,0.604,2.44,18-30,High,1.2,9,3,2024,377,2023-08,13
C36137,Regular,2023-10-18,45,Male,IT,178203,High School,Married,2,Product_B,3,55.37,0.21,Digital Wallet,558,58052,0.151,16.6,Bronze,1.0,3,24,1,3,0.18,0.265,2024-08-28,11,Spring,0,22,1,90.3,0.096,1,189,Referral,Online,440.82,186.0,307.15,0.52,0.45,31-45,Medium,1.2,8,3,2024,315,2023-10,10
C36138,Regular,2023-12-19,23,Female,Other,45196,Master,Married,2,Product_C,4,118.75,0.173,Credit Card,159,4552,0.633,18.6,Bronze,1.0,12,31,1,3,0.095,0.018,2023-04-11,13,Summer,0,67,1,89.0,0.121,10,59,Social,Store,131.493,39.75,77.15,0.417,1.71,18-30,Low,0.9,4,2,2023,-252,2023-12,-8
C36139,New,2023-04-28,29,Male,Finance,25000,Bachelor,Single,3,Product_C,3,44.11,0.417,Credit Card,372,4721,0.18,17.1,Bronze,1.0,7,24,0,0,0.207,0.115,2023-05-25,10,Summer,0,180,1,90.0,0.001,3,50,Social,Phone,216.87599999999998,124.0,94.42,0.283,1.34,18-30,Low,0.9,5,2,2023,27,2023-04,1
C36140,New,2023-06-23,34,Female,Education,53818,PhD,Single,2,Product_C,2,30.24,0.11,PayPal,116,8877,0.125,17.9,Bronze,1.1,6,50,1,1,0.308,0.137,2024-02-21,22,Summer,0,3,0,89.5,0.013,14,404,Search,App,103.24,58.0,21.97,0.506,0.04,31-45,Low,0.9,2,1,2024,243,2023-06,8
C36141,New,2023-12-09,64,Male,Manufacturing,80952,PhD,Single,3,Product_A,4,70.67,0.31,Credit Card,466,12117,0.853,26.0,Silver,1.8,4,11,1,1,0.187,0.172,2024-09-20,19,Fall,0,137,1,83.2,0.006,2,99,Email,Store,321.53999999999996,116.5,122.39,0.502,4.02,60+,Medium,1.1,9,3,2024,286,2023-12,9
C36142,Regular,2023-05-25,61,Female,Other,25000,Master,Widowed,5,Product_A,1,183.63,0.299,Credit Card,1104,3731,0.794,23.1,Bronze,1.8,1,2,0,2,0.764,0.327,2024-09-04,8,Summer,0,93,1,85.8,0.035,4,210,Social,Store,773.9040000000001,1104.0,17.77,0.526,4.17,60+,High,0.9,9,3,2024,468,2023-05,16
C36143,New,2023-05-15,55,Female,Finance,25000,High School,Married,4,Product_E,3,156.02,0.187,PayPal,193,8522,0.014,26.6,Silver,2.1,3,9,1,1,0.717,0.46,2023-10-01,8,Spring,0,12,1,82.6,0.08,2,50,Email,Store,156.909,64.33,170.44,0.748,0.05,46-60,Low,1.2,10,4,2023,139,2023-05,5
C36144,Regular,2023-12-18,42,Male,Retail,48229,Bachelor,Single,3,Product_E,2,35.65,0.164,PayPal,322,20081,0.589,28.0,Silver,2.3,2,72,1,0,0.473,0.371,2023-12-16,11,Summer,0,3,1,81.3,0.045,3,83,Social,Online,269.192,161.0,241.94,0.614,2.29,31-45,Low,0.9,12,4,2023,-2,2023-12,0
C36145,New,2023-05-18,44,Female,Healthcare,35646,High School,Married,4,Product_D,2,72.15,0.086,Digital Wallet,873,13067,0.36,20.2,Bronze,1.7,3,20,1,2,0.509,0.281,2023-06-06,15,Spring,0,35,1,88.0,0.062,4,178,Referral,Online,797.922,436.5,73.41,0.626,1.77,31-45,Medium,1.2,6,2,2023,19,2023-05,1
C36146,New,2023-06-22,60,Male,IT,25000,Bachelor,Single,2,Product_E,1,34.72,0.248,PayPal,253,1243,0.102,4.5,Bronze,1.0,6,8,0,1,0.43,0.156,2023-02-26,14,Winter,0,113,1,95.4,0.016,4,50,Referral,Store,190.256,253.0,24.86,0.371,0.52,46-60,Low,1.4,2,1,2023,-116,2023-06,-4
C36147,New,2023-10-05,52,Male,Other,149994,Bachelor,Married,2,Product_E,1,44.4,0.309,Bank Transfer,311,44224,0.373,18.4,Bronze,1.7,10,2,0,3,0.687,0.288,2024-03-02,12,Winter,0,89,1,89.2,0.017,27,50,Email,Store,214.901,311.0,884.48,0.491,2.32,46-60,Low,1.4,3,1,2024,149,2023-10,5
C36148,VIP,2023-11-13,42,Female,Education,76748,Master,Married,2,Product_B,2,145.51,0.07,Credit Card,7746,33073,0.363,29.6,Silver,5.0,6,1,0,4,0.191,0.416,2023-11-11,14,Spring,0,15,1,79.6,0.14,4,80,Search,Online,7203.78,3873.0,413.41,0.382,35.15,31-45,Premium,1.2,11,4,2023,-2,2023-11,0
C36149,Regular,2023-01-12,64,Male,Finance,25000,Bachelor,Married,3,Product_B,1,51.96,0.237,PayPal,1288,9079,0.297,45.4,Silver,3.3,11,151,1,1,0.168,0.117,2024-12-01,5,Fall,0,104,0,57.5,0.035,6,50,Direct,Store,982.744,1288.0,181.58,0.403,7.65,60+,High,1.1,12,4,2024,689,2023-01,23
C36150,VIP,2023-06-25,54,Male,Healthcare,25000,Bachelor,Married,5,Product_A,2,177.1,0.273,Credit Card,4272,11751,0.283,43.3,Silver,4.7,9,2,1,0,0.807,0.539,2023-03-26,15,Fall,0,38,1,61.0,0.18,10,73,Social,App,3105.7439999999997,2136.0,160.97,0.803,16.56,46-60,Premium,1.1,3,1,2023,-91,2023-06,-3
C36151,Regular,2023-08-13,45,Female,Education,25000,Master,Married,3,Product_B,4,46.73,0.278,Credit Card,5573,23494,0.032,51.7,Gold,5.0,1,8,0,1,0.399,0.117,2024-09-24,18,Fall,0,27,0,47.2,0.069,14,50,Social,Online,4023.7059999999997,1393.25,469.88,0.35,3.57,31-45,Premium,1.1,9,3,2024,408,2023-08,13
C36152,VIP,2023-04-14,35,Female,Healthcare,25000,Master,Single,1,Product_B,2,48.36,0.197,PayPal,261,4927,0.175,10.1,Bronze,1.0,1,0,0,1,0.285,0.09,2023-04-16,10,Winter,0,12,1,93.4,0.015,1,151,Social,Online,209.58299999999997,130.5,32.63,0.312,0.3,31-45,Low,1.4,4,2,2023,2,2023-04,0
C36153,VIP,2023-11-30,33,Male,Healthcare,77542,High School,Single,3,Product_B,3,64.96,0.121,Bank Transfer,1170,27499,0.335,20.1,Bronze,2.1,1,29,1,0,0.071,0.27,2023-01-24,9,Summer,0,35,1,88.0,0.042,3,70,Search,Online,1028.43,390.0,392.84,0.486,5.6,31-45,High,0.9,1,1,2023,-310,2023-11,-10
C36154,Regular,2023-02-01,36,Male,Retail,25000,Bachelor,Single,1,Product_E,1,42.22,0.021,PayPal,675,3037,0.621,20.5,Bronze,1.0,3,20,1,0,0.356,0.201,2024-03-05,10,Winter,0,3,1,87.7,0.112,2,97,Email,Store,660.8249999999999,675.0,31.31,0.556,4.32,31-45,Medium,1.4,3,1,2024,398,2023-02,13
C36155,Regular,2023-03-05,48,Male,IT,71467,Master,Single,1,Product_C,2,171.54,0.147,Digital Wallet,262,17117,0.196,30.0,Silver,1.7,1,7,1,1,0.399,0.375,2023-04-18,14,Summer,1,11,1,79.2,0.058,13,50,Direct,Store,223.486,131.0,342.34,0.628,1.03,46-60,Low,0.9,4,2,2023,44,2023-03,1
C36156,Regular,2023-10-30,54,Female,Finance,31345,High School,Married,1,Product_A,1,159.07,0.09,Credit Card,424,5847,0.574,14.0,Bronze,1.1,3,45,1,0,0.233,0.251,2024-12-12,11,Winter,0,46,1,91.7,0.085,0,95,Referral,App,385.84000000000003,424.0,61.55,0.521,2.56,46-60,Low,1.4,12,4,2024,409,2023-10,14
C36157,Regular,2023-11-04,20,Male,Education,40556,Bachelor,Divorced,2,Product_C,4,59.99,0.021,PayPal,1143,6047,0.285,11.2,Bronze,1.4,6,9,1,0,0.205,0.073,2024-01-27,8,Spring,1,1,1,93.0,0.012,2,50,Social,Online,1118.997,285.75,120.94,0.478,6.52,18-30,High,1.2,1,1,2024,84,2023-11,2
C36158,VIP,2023-06-15,18,Female,Other,139213,High School,Married,1,Product_B,2,67.5,0.194,Credit Card,210,15013,0.379,13.4,Bronze,1.3,2,78,0,0,0.54,0.018,2024-10-18,20,Spring,1,59,1,92.0,0.073,3,288,Search,Online,169.26000000000002,105.0,52.13,0.325,0.28,18-30,Low,1.2,10,4,2024,491,2023-06,16
C36159,New,2023-03-09,27,Female,Manufacturing,143799,High School,Married,1,Product_E,2,42.04,0.319,Credit Card,475,54805,0.47,38.1,Silver,1.5,4,3,1,2,0.162,0.037,2024-01-25,13,Spring,0,60,1,68.9,0.039,13,193,Search,Store,323.475,237.5,283.96,0.458,1.16,18-30,Medium,1.2,1,1,2024,322,2023-03,10
C36160,New,2023-07-22,35,Male,Finance,122612,High School,Single,1,Product_D,1,414.15,0.152,Credit Card,437,32227,0.246,20.7,Bronze,1.6,14,7,1,0,0.474,0.051,2024-12-07,18,Winter,0,46,1,87.6,0.089,6,80,Referral,Online,370.57599999999996,437.0,402.84,0.554,1.34,31-45,Medium,1.4,12,4,2024,504,2023-07,17
C36161,Regular,2023-02-08,59,Male,IT,25000,High School,Single,2,Product_A,3,28.86,0.056,PayPal,2171,19635,0.169,41.6,Silver,3.1,6,12,1,0,0.465,0.024,2024-09-22,11,Fall,0,22,1,63.7,0.063,0,50,Direct,Store,2049.424,723.67,392.7,0.54,7.34,46-60,Premium,1.1,9,3,2024,592,2023-02,19
C36162,New,2023-05-22,37,Male,Finance,25000,High School,Single,5,Product_B,2,26.01,0.189,Credit Card,643,11843,0.376,27.0,Silver,2.1,3,47,1,1,0.118,0.309,2023-04-06,12,Fall,0,27,0,82.2,0.065,5,50,Social,Online,521.473,321.5,236.86,0.502,4.84,31-45,Medium,1.1,4,2,2023,-46,2023-05,-1
C36163,Regular,2023-12-25,45,Male,Manufacturing,84372,Bachelor,Single,4,Product_B,1,59.22,0.426,PayPal,1746,45069,0.282,35.1,Silver,2.9,9,20,0,0,0.436,0.215,2023-01-18,11,Winter,1,16,0,73.0,0.039,3,50,Direct,Online,1002.2040000000001,1746.0,901.38,0.384,9.85,31-45,High,1.4,1,1,2023,-341,2023-12,-11
C36164,Regular,2023-06-30,48,Female,Finance,83194,Bachelor,Divorced,2,Product_A,2,74.49,0.379,Bank Transfer,3048,64651,0.124,39.5,Silver,2.5,1,42,1,3,0.332,0.26,2023-03-02,12,Fall,0,2,1,66.8,0.059,2,96,Direct,Online,1892.808,1524.0,673.45,0.555,3.94,46-60,Premium,1.1,3,1,2023,-120,2023-06,-3
C36165,New,2023-12-14,26,Male,Education,61299,High School,Married,6,Product_D,1,10.76,0.179,Bank Transfer,238,7753,0.557,6.5,Bronze,1.0,3,9,1,0,0.541,0.223,2024-12-20,19,Winter,0,20,1,94.8,0.012,4,50,Direct,Store,195.398,238.0,155.06,0.624,2.65,18-30,Low,1.4,12,4,2024,372,2023-12,12
C36166,Regular,2023-08-16,63,Male,Other,37894,Master,Married,1,Product_E,1,33.7,0.13,Credit Card,4873,14643,0.285,28.0,Silver,3.8,4,31,1,0,0.492,0.38,2024-06-23,19,Summer,0,41,0,81.2,0.009,8,136,Search,Online,4239.51,4873.0,107.67,0.645,10.21,60+,Premium,0.9,6,2,2024,312,2023-08,10
C36167,Regular,2023-11-24,32,Male,Other,57144,PhD,Single,1,Product_B,3,73.59,0.257,Credit Card,3400,30222,0.394,66.4,Gold,5.0,4,28,1,1,0.197,0.142,2024-10-13,18,Summer,0,119,0,25.1,0.015,10,214,Search,Online,2526.2,1133.33,141.22,0.486,6.26,31-45,Premium,0.9,10,4,2024,324,2023-11,11
C36168,New,2023-09-23,65,Female,Finance,69292,Bachelor,Widowed,1,Product_A,1,198.31,0.107,PayPal,639,41589,0.397,44.9,Silver,1.9,3,83,0,3,0.423,0.033,2023-05-16,6,Summer,1,8,0,58.4,0.061,6,115,Referral,Phone,570.6270000000001,639.0,361.64,0.291,2.21,60+,Medium,0.9,5,2,2023,-130,2023-09,-4
C36169,Regular,2023-03-29,40,Male,IT,51205,Bachelor,Single,2,Product_C,3,10.0,0.211,Digital Wallet,996,34400,0.327,42.3,Silver,2.4,4,1,0,0,0.365,0.091,2023-06-13,15,Fall,0,136,1,62.6,0.006,11,180,Email,Online,785.844,332.0,191.11,0.336,1.81,31-45,High,1.1,6,2,2023,76,2023-03,3
C36170,New,2023-06-01,36,Male,Retail,47740,High School,Married,1,Product_C,1,30.23,0.336,Bank Transfer,216,7024,0.485,24.4,Bronze,1.0,6,3,1,0,0.721,0.205,2024-11-11,11,Summer,1,4,0,84.6,0.019,6,50,Direct,Online,143.42399999999998,216.0,140.48,0.676,2.1,31-45,Low,0.9,11,4,2024,529,2023-06,17
C36171,Regular,2023-07-08,25,Female,Manufacturing,25000,Bachelor,Married,5,Product_C,3,82.62,0.107,PayPal,2151,4472,0.673,22.8,Bronze,1.6,1,43,0,1,0.201,0.341,2023-09-14,9,Winter,0,4,1,86.0,0.026,0,50,Social,App,1920.843,717.0,89.44,0.339,28.95,18-30,Premium,1.4,9,3,2023,68,2023-07,2
C36172,VIP,2023-11-24,44,Female,IT,44622,Master,Married,1,Product_C,1,10.85,0.217,Credit Card,10000,9996,0.35,36.7,Silver,5.0,4,0,1,0,0.704,0.604,2023-05-18,5,Fall,0,44,1,70.8,0.153,9,64,Referral,App,7830.0,10000.0,156.19,0.792,54.69,31-45,Premium,1.1,5,2,2023,-190,2023-11,-6
C36173,Regular,2023-07-25,75,Male,Manufacturing,76744,High School,Divorced,3,Product_E,1,106.69,0.095,Digital Wallet,1112,25734,0.107,57.0,Gold,4.2,5,4,1,1,0.541,0.133,2023-05-07,16,Fall,0,3,0,38.5,0.001,2,60,Search,Online,1006.36,1112.0,428.9,0.6,1.98,60+,High,1.1,5,2,2023,-79,2023-07,-2
C36174,VIP,2023-08-06,48,Female,IT,89592,Bachelor,Single,3,Product_A,2,563.14,0.147,PayPal,4910,35382,0.266,41.3,Silver,4.9,3,31,0,0,0.465,0.213,2024-02-19,21,Winter,0,65,0,64.1,0.005,5,164,Email,App,4188.23,2455.0,215.74,0.386,7.96,46-60,Premium,1.4,2,1,2024,197,2023-08,6
C36175,New,2023-04-27,46,Female,Education,63249,High School,Married,2,Product_B,1,99.45,0.295,Bank Transfer,100,26940,0.291,26.9,Silver,1.0,8,5,0,1,0.161,0.034,2024-07-02,15,Winter,0,78,1,82.4,0.065,7,130,Social,Online,70.5,100.0,207.23,0.256,0.22,46-60,Low,1.4,7,3,2024,432,2023-04,15
C36176,New,2023-08-11,32,Female,Other,25000,PhD,Divorced,1,Product_C,3,86.58,0.016,Credit Card,477,8758,0.38,18.9,Bronze,1.0,7,29,1,0,0.249,0.034,2023-05-25,13,Spring,1,22,1,88.8,0.007,8,60,Email,App,469.368,159.0,145.97,0.469,3.02,31-45,Medium,1.2,5,2,2023,-78,2023-08,-3
C36177,VIP,2023-04-20,50,Female,Healthcare,119286,PhD,Married,2,Product_D,4,50.64,0.227,Bank Transfer,10000,102054,0.221,75.4,Gold,5.0,6,3,1,0,0.647,0.117,2024-03-03,13,Winter,0,23,0,15.6,0.004,1,50,Email,Online,7730.0,2500.0,2041.08,0.628,44.2,46-60,Premium,1.4,3,1,2024,318,2023-04,11
C36178,New,2023-01-25,44,Female,IT,78102,Bachelor,Widowed,3,Product_E,2,90.02,0.277,Credit Card,1156,11174,0.482,23.5,Bronze,1.3,1,3,1,0,0.511,0.185,2024-05-30,21,Fall,1,47,1,85.4,0.03,8,98,Social,Online,835.788,578.0,114.02,0.607,5.69,31-45,High,1.1,5,2,2024,491,2023-01,16
C36179,New,2023-07-03,41,Female,Manufacturing,121223,Master,Single,1,Product_A,1,28.62,0.197,Credit Card,295,10069,0.142,14.5,Bronze,1.8,2,41,1,2,0.225,0.097,2023-05-09,9,Summer,0,74,1,91.4,0.058,6,71,Social,Online,236.885,295.0,141.82,0.474,0.59,31-45,Low,0.9,5,2,2023,-55,2023-07,-2
C36180,VIP,2023-02-26,49,Non-binary,Finance,194780,PhD,Single,3,Product_E,1,65.14,0.195,Credit Card,8013,113239,0.281,40.0,Silver,5.0,4,50,0,0,0.178,0.234,2023-06-05,14,Winter,1,13,1,66.1,0.008,2,107,Social,Online,6450.464999999999,8013.0,1058.31,0.296,21.04,46-60,Premium,1.4,6,2,2023,99,2023-02,4
C36181,Regular,2023-03-12,18,Male,Manufacturing,25000,Bachelor,Married,3,Product_C,1,29.54,0.323,Credit Card,527,5760,0.355,23.7,Bronze,1.1,2,3,1,0,0.226,0.138,2024-12-04,19,Spring,0,160,1,85.2,0.085,9,122,Social,Online,356.779,527.0,47.21,0.508,1.53,18-30,Medium,1.2,12,4,2024,633,2023-03,21
C36182,VIP,2023-09-22,40,Male,IT,129866,High School,Married,4,Product_A,3,54.5,0.375,Credit Card,725,5269,0.422,6.9,Bronze,1.0,3,35,0,0,0.604,0.589,2023-03-27,9,Spring,1,7,1,94.7,0.058,0,72,Search,App,453.125,241.67,73.18,0.539,4.25,31-45,Medium,1.2,3,1,2023,-179,2023-09,-6
